client_id,treatment,offer_id,treatment_date,offer_type,offer_category,cost,offer_AOV,channel,conversion,revenue_14d,recency_days,frequency_90d,monetary_90d,avg_order_value_lifetime,total_orders_lifetime,days_since_last_promo,discounts_used_90d,avg_discount_percent_90d,favorite_category,visited_category_14d,category_affinity_top1,is_mobile_user,city_tier,email_open_rate_30d,push_enabled,age,gender,price_segment,other
18005,1,0,2024-04-24,discount_10,category_0,0.82,4.16,app,1,3.02,3,60,249.72,4.16,65,34,0,17.1,category_0,category_0,0.7,0,3,0.73,1,40,F,budget,
18005,1,1,2024-06-24,discount_20,category_0,0.63,4.16,email,1,3.56,3,60,249.72,4.16,67,56,6,22.9,category_0,category_0,0.61,0,3,0.78,1,61,F,budget,
18005,1,1,2024-04-30,discount_20,category_0,1.11,4.16,web,1,3.34,3,60,249.72,4.16,93,14,1,20.3,category_0,category_7,0.93,1,3,0.61,0,56,M,budget,
15427,1,1,2024-01-13,discount_20,category_8,0.3,4.85,email,1,3.94,32,306,1483.14,4.85,306,20,3,9.1,category_8,category_8,0.74,0,3,0.41,0,61,F,budget,
15427,1,2,2024-05-10,free_delivery,category_8,1.33,4.85,web,0,0.0,32,306,1483.14,4.85,308,36,5,5.7,category_8,category_0,0.52,1,3,0.35,1,27,M,budget,
15022,1,2,2024-06-08,free_delivery,category_8,1.5,6.7,app,0,0.0,11,135,905.04,6.7,172,59,4,5.2,category_8,category_8,0.4,1,3,0.14,1,65,F,budget,
15022,0,0,2024-06-11,discount_10,category_8,1.91,6.7,email,0,0.0,11,135,905.04,6.7,161,29,4,16.7,category_8,category_8,0.71,0,3,0.64,1,66,F,budget,
15022,1,0,2024-01-19,discount_10,category_8,0.76,6.7,email,1,6.71,11,135,905.04,6.7,147,4,5,15.4,category_8,category_8,0.81,0,3,0.77,1,57,F,budget,
15022,1,1,2024-05-21,discount_20,category_8,1.5,6.7,web,1,7.66,11,135,905.04,6.7,153,16,9,18.9,category_8,category_8,0.46,1,3,0.13,1,62,M,budget,
17111,1,0,2024-06-24,discount_10,category_4,2.09,8.29,app,0,0.0,46,30,248.61,8.29,48,25,6,21.9,category_4,category_4,0.66,0,3,0.38,1,25,M,budget,
17111,1,1,2024-03-21,discount_20,category_4,1.87,8.29,email,0,0.0,46,30,248.61,8.29,35,33,1,8.3,category_4,category_4,0.93,0,3,0.42,1,39,F,budget,
17111,0,1,2024-05-02,discount_20,category_4,0.85,8.29,app,0,0.0,46,30,248.61,8.29,43,32,3,22.1,category_4,category_4,0.67,0,3,0.71,0,40,F,budget,
17836,1,2,2024-03-08,free_delivery,category_5,0.55,4.59,web,0,0.0,46,24,110.21,4.59,28,17,6,7.0,category_5,category_6,0.87,1,3,0.09,1,29,M,budget,
17836,0,1,2024-06-21,discount_20,category_5,0.88,4.59,email,0,0.0,46,24,110.21,4.59,59,24,4,22.7,category_5,category_6,0.48,0,3,0.25,1,60,F,budget,
14629,1,1,2024-01-19,discount_20,category_8,1.02,6.31,email,0,0.0,3,152,959.01,6.31,160,40,9,22.0,category_8,category_8,0.65,0,3,0.65,1,35,M,budget,
14629,1,2,2024-03-04,free_delivery,category_8,1.47,6.31,email,0,0.0,3,152,959.01,6.31,174,29,8,18.9,category_8,category_8,0.59,0,3,0.96,1,30,F,budget,
15592,1,0,2024-04-10,discount_10,category_8,2.34,16.19,app,0,0.0,46,24,388.58,16.19,55,36,5,11.0,category_8,category_8,0.42,1,3,0.75,1,32,F,budget,
15592,1,0,2024-03-06,discount_10,category_8,4.29,16.19,email,0,0.0,46,24,388.58,16.19,52,19,3,6.9,category_8,category_8,0.69,0,3,0.73,0,20,F,budget,
15592,0,1,2024-03-06,discount_20,category_8,2.56,16.19,email,0,0.0,46,24,388.58,16.19,51,44,9,20.6,category_8,category_8,0.62,0,3,0.23,1,24,M,budget,
15592,1,1,2024-03-15,discount_20,category_8,0.97,16.19,app,0,0.0,46,24,388.58,16.19,63,1,3,9.4,category_8,category_8,0.74,1,3,0.33,1,58,M,budget,
15592,1,1,2024-02-14,discount_20,category_8,0.88,16.19,web,0,0.0,46,24,388.58,16.19,34,53,2,13.8,category_8,category_8,0.7,0,3,0.29,1,67,F,budget,
15277,1,0,2024-03-27,discount_10,category_8,4.51,21.32,web,0,0.0,46,12,255.9,21.32,30,12,5,15.6,category_8,category_8,0.65,1,3,0.75,1,32,F,budget,
15277,1,0,2024-03-07,discount_10,category_8,3.95,21.32,email,1,18.41,46,12,255.9,21.32,12,56,7,18.7,category_8,category_8,0.46,0,3,0.03,1,41,F,budget,
15277,1,0,2024-01-03,discount_10,category_8,3.96,21.32,app,0,0.0,46,12,255.9,21.32,20,39,0,14.7,category_8,category_8,0.64,1,3,0.42,0,55,M,budget,
15277,1,2,2024-06-14,free_delivery,category_8,5.28,21.32,web,0,0.0,46,12,255.9,21.32,13,41,1,18.9,category_8,category_8,0.93,0,3,0.77,1,32,F,budget,
16491,1,1,2024-06-18,discount_20,category_0,2.7,18.76,web,0,0.0,46,39,731.4999999999999,18.76,42,19,3,21.3,category_0,category_0,0.55,1,3,0.14,1,40,M,budget,
16491,1,0,2024-06-16,discount_10,category_0,5.61,18.76,email,0,0.0,46,39,731.4999999999999,18.76,67,5,6,19.3,category_0,category_0,0.61,0,3,0.94,1,56,M,budget,
16491,1,2,2024-06-26,free_delivery,category_0,5.37,18.76,web,0,0.0,46,39,731.4999999999999,18.76,42,10,1,11.0,category_0,category_0,0.86,1,3,0.91,1,65,M,budget,
15516,1,1,2024-06-11,discount_20,category_4,0.22,4.16,email,0,0.0,44,15,62.43,4.16,15,45,9,22.9,category_4,category_4,0.69,0,3,0.97,0,45,F,budget,
15516,0,2,2024-01-24,free_delivery,category_4,1.14,4.16,app,0,0.0,44,15,62.43,4.16,42,24,7,16.0,category_4,category_6,0.4,1,3,0.54,1,32,F,budget,
15516,0,2,2024-03-28,free_delivery,category_4,0.92,4.16,app,0,0.0,44,15,62.43,4.16,32,41,2,14.3,category_4,category_4,0.7,0,3,0.15,0,64,F,budget,
14764,1,2,2024-01-17,free_delivery,category_0,8.14,46.38,web,0,0.0,46,6,278.3,46.38,18,9,1,16.5,category_0,category_0,0.88,1,3,0.76,1,46,F,budget,
14764,1,1,2024-02-09,discount_20,category_0,9.08,46.38,email,0,0.0,46,6,278.3,46.38,45,30,6,14.7,category_0,category_0,0.78,0,3,0.84,1,27,F,budget,
14764,1,0,2024-06-20,discount_10,category_0,12.08,46.38,app,0,0.0,46,6,278.3,46.38,11,42,6,20.1,category_0,category_0,0.82,0,3,0.08,1,67,F,budget,
14764,1,2,2024-05-30,free_delivery,category_0,13.35,46.38,email,0,0.0,46,6,278.3,46.38,44,3,6,13.4,category_0,category_4,0.42,0,3,0.44,1,26,F,budget,
14764,1,0,2024-01-06,discount_10,category_0,8.82,46.38,email,0,0.0,46,6,278.3,46.38,27,24,3,20.5,category_0,category_7,0.5,0,3,0.61,0,50,F,budget,
16742,1,1,2024-05-28,discount_20,category_8,44.32,464.9,email,0,0.0,46,1,464.9,464.9,30,27,1,20.2,category_8,category_6,0.72,0,3,0.67,0,41,F,budget,
16742,1,1,2024-04-28,discount_20,category_8,97.6,464.9,app,0,0.0,46,1,464.9,464.9,27,23,1,10.5,category_8,category_8,0.48,1,3,0.49,1,57,M,budget,
16742,0,1,2024-04-29,discount_20,category_8,32.1,464.9,email,0,0.0,46,1,464.9,464.9,8,34,1,6.9,category_8,category_8,0.81,0,3,0.05,1,40,M,budget,
16742,1,1,2024-02-04,discount_20,category_8,97.06,464.9,email,0,0.0,46,1,464.9,464.9,28,40,1,22.0,category_8,category_8,0.52,0,3,0.59,1,39,F,budget,
16742,1,2,2024-04-22,free_delivery,category_8,117.23,464.9,web,0,0.0,46,1,464.9,464.9,2,59,1,8.4,category_8,category_8,0.57,1,3,0.09,1,27,M,budget,
15142,1,1,2024-01-29,discount_20,category_1,2.65,19.18,web,1,22.91,45,26,498.74,19.18,45,4,6,5.6,category_1,category_1,0.42,1,3,0.07,1,42,M,budget,
15142,1,0,2024-01-07,discount_10,category_1,1.3,19.18,web,0,0.0,45,26,498.74,19.18,36,32,9,13.0,category_1,category_1,0.63,0,3,0.08,1,61,F,budget,
15142,1,0,2024-02-22,discount_10,category_1,4.28,19.18,app,1,23.7,45,26,498.74,19.18,39,10,4,10.1,category_1,category_1,0.54,1,3,0.95,0,22,F,budget,
17344,0,2,2024-06-13,free_delivery,category_6,0.68,5.02,email,0,0.0,45,32,160.57,5.02,55,7,4,9.4,category_6,category_6,0.42,0,3,0.69,1,20,F,budget,
17344,1,1,2024-01-23,discount_20,category_6,0.56,5.02,app,0,0.0,45,32,160.57,5.02,44,20,5,8.4,category_6,category_6,0.47,1,3,0.62,1,62,M,budget,
17344,1,0,2024-04-06,discount_10,category_6,1.12,5.02,app,0,0.0,45,32,160.57,5.02,39,31,4,20.0,category_6,category_6,0.62,1,3,0.73,0,39,M,budget,
17344,1,2,2024-05-15,free_delivery,category_6,1.47,5.02,app,0,0.0,45,32,160.57,5.02,52,4,7,20.7,category_6,category_2,0.59,1,3,0.24,0,53,M,budget,
17344,1,2,2024-03-16,free_delivery,category_6,1.19,5.02,web,0,0.0,45,32,160.57,5.02,53,33,3,5.9,category_6,category_1,0.87,1,3,0.31,0,49,M,budget,
18240,0,2,2024-06-24,free_delivery,category_8,12.17,70.43,app,0,0.0,45,6,422.58,70.43,14,8,2,15.9,category_8,category_3,0.57,1,3,0.9,1,35,M,budget,
18240,1,0,2024-01-10,discount_10,category_8,14.09,70.43,app,0,0.0,45,6,422.58,70.43,16,37,2,7.7,category_8,category_8,0.63,1,3,0.66,1,44,M,budget,
18240,1,1,2024-04-26,discount_20,category_8,6.03,70.43,app,0,0.0,45,6,422.58,70.43,21,42,1,15.0,category_8,category_8,0.62,1,3,0.83,1,60,M,budget,
18240,1,2,2024-01-24,free_delivery,category_8,17.84,70.43,app,0,0.0,45,6,422.58,70.43,14,31,6,12.0,category_8,category_8,0.73,1,3,0.95,1,57,M,budget,
17081,1,2,2024-06-23,free_delivery,category_0,0.91,4.53,email,1,4.12,24,64,290.16,4.53,66,9,6,9.0,category_0,category_0,0.9,0,3,0.45,1,59,M,budget,
17081,1,0,2024-06-29,discount_10,category_0,1.32,4.53,app,1,5.02,24,64,290.16,4.53,99,11,5,24.0,category_0,category_0,0.77,1,3,0.58,0,41,M,budget,
17081,1,0,2024-02-08,discount_10,category_0,1.34,4.53,app,1,3.49,24,64,290.16,4.53,76,34,1,24.1,category_0,category_0,0.86,1,3,0.31,1,20,F,budget,
14474,0,1,2024-03-06,discount_20,category_0,2.62,18.88,email,0,0.0,45,29,547.6600000000001,18.88,29,38,1,16.3,category_0,category_8,0.5,0,3,0.84,1,29,F,budget,
14474,1,0,2024-01-06,discount_10,category_0,5.61,18.88,app,0,0.0,45,29,547.6600000000001,18.88,39,17,9,8.8,category_0,category_0,0.86,0,3,0.45,1,51,M,budget,
14474,1,1,2024-01-21,discount_20,category_0,5.46,18.88,app,0,0.0,45,29,547.6600000000001,18.88,52,22,0,16.7,category_0,category_0,0.79,1,3,0.72,0,60,M,budget,
14139,1,2,2024-03-13,free_delivery,category_0,3.36,15.99,app,0,0.0,45,26,415.82,15.99,30,11,9,23.6,category_0,category_0,0.56,0,3,0.57,1,37,M,budget,
14139,1,2,2024-03-14,free_delivery,category_0,2.13,15.99,web,1,18.33,45,26,415.82,15.99,27,30,1,12.6,category_0,category_0,0.89,1,3,0.53,0,60,M,budget,
15844,0,0,2024-02-05,discount_10,category_0,2.83,11.89,app,0,0.0,45,11,130.73999999999998,11.89,27,10,8,7.8,category_0,category_0,0.77,1,3,0.16,1,37,M,budget,
15844,0,0,2024-05-10,discount_10,category_0,1.4,11.89,app,0,0.0,45,11,130.73999999999998,11.89,27,33,0,18.9,category_0,category_0,0.66,1,3,0.72,0,55,M,budget,
15844,1,2,2024-06-18,free_delivery,category_0,2.47,11.89,email,0,0.0,45,11,130.73999999999998,11.89,30,26,9,18.1,category_0,category_0,0.79,0,3,0.05,1,18,M,budget,
15844,1,1,2024-06-21,discount_20,category_0,0.67,11.89,web,0,0.0,45,11,130.73999999999998,11.89,25,20,3,5.0,category_0,category_0,0.4,1,3,0.78,1,46,M,budget,
15844,1,0,2024-02-13,discount_10,category_0,2.46,11.89,web,1,9.5,45,11,130.73999999999998,11.89,14,9,1,22.1,category_0,category_0,0.58,1,3,0.92,1,24,M,budget,
13176,1,0,2024-03-31,discount_10,category_0,1.97,6.84,email,0,0.0,45,72,492.84,6.84,82,12,4,18.2,category_0,category_0,0.83,0,3,0.8,1,52,M,budget,
13176,1,2,2024-06-09,free_delivery,category_0,0.74,6.84,email,0,0.0,45,72,492.84,6.84,94,57,9,8.9,category_0,category_0,0.87,0,3,0.19,1,24,M,budget,
13176,0,2,2024-02-29,free_delivery,category_0,1.67,6.84,email,0,0.0,45,72,492.84,6.84,72,44,7,5.1,category_0,category_0,0.84,0,3,0.31,0,67,M,budget,
13176,1,1,2024-04-02,discount_20,category_0,0.84,6.84,email,0,0.0,45,72,492.84,6.84,75,46,0,24.4,category_0,category_0,0.8,0,3,0.21,1,29,M,budget,
12398,0,1,2024-03-23,discount_20,category_5,4.37,19.24,web,0,0.0,45,85,1635.66,19.24,122,24,8,20.1,category_5,category_5,0.67,1,3,0.23,1,39,M,budget,
12398,1,2,2024-03-23,free_delivery,category_5,4.33,19.24,app,0,0.0,45,85,1635.66,19.24,86,12,6,12.3,category_5,category_5,0.5,0,3,0.81,1,19,F,budget,
12398,1,2,2024-03-17,free_delivery,category_5,1.85,19.24,web,0,0.0,45,85,1635.66,19.24,111,40,4,13.7,category_5,category_5,0.46,1,3,0.06,0,49,F,budget,
12398,1,1,2024-01-26,discount_20,category_5,3.83,19.24,email,0,0.0,45,85,1635.66,19.24,118,5,4,15.8,category_5,category_5,0.91,0,3,0.47,1,45,F,budget,
15345,1,2,2024-01-21,free_delivery,category_2,5.21,19.68,email,0,0.0,45,20,393.54,19.68,32,34,8,19.4,category_2,category_2,0.52,0,3,0.6,1,35,M,budget,
15345,1,2,2024-04-29,free_delivery,category_2,2.87,19.68,app,0,0.0,45,20,393.54,19.68,37,27,8,8.5,category_2,category_2,0.53,1,3,0.95,0,48,F,budget,
15345,1,1,2024-05-09,discount_20,category_2,4.48,19.68,web,0,0.0,45,20,393.54,19.68,30,19,1,8.9,category_2,category_2,0.8,1,3,0.65,0,67,F,budget,
15345,1,2,2024-06-23,free_delivery,category_2,4.3,19.68,email,0,0.0,45,20,393.54,19.68,24,19,7,6.0,category_2,category_6,0.82,0,3,0.7,1,57,M,budget,
15345,1,0,2024-04-17,discount_10,category_2,2.25,19.68,web,0,0.0,45,20,393.54,19.68,48,40,4,24.7,category_2,category_2,0.62,1,3,0.54,0,48,F,budget,
16708,1,2,2024-06-06,free_delivery,category_1,6.8,24.32,app,0,0.0,45,27,656.63,24.32,51,3,1,22.5,category_1,category_4,0.44,1,3,0.37,0,42,F,budget,
16708,1,1,2024-01-27,discount_20,category_1,4.64,24.32,email,0,0.0,45,27,656.63,24.32,40,19,8,16.1,category_1,category_1,0.67,0,3,0.35,1,37,M,budget,
16708,1,0,2024-03-11,discount_10,category_1,3.38,24.32,app,0,0.0,45,27,656.63,24.32,64,4,3,13.6,category_1,category_8,0.85,1,3,0.7,1,61,M,budget,
16708,0,0,2024-05-27,discount_10,category_1,2.22,24.32,app,0,0.0,45,27,656.63,24.32,63,21,4,9.7,category_1,category_6,0.89,1,3,0.37,1,55,M,budget,
16708,0,0,2024-02-19,discount_10,category_1,4.09,24.32,web,0,0.0,45,27,656.63,24.32,37,23,6,16.9,category_1,category_1,0.76,1,3,0.67,1,35,M,budget,
15963,1,0,2024-04-04,discount_10,category_8,3.91,16.81,email,0,0.0,19,28,470.7600000000001,16.81,59,43,1,18.8,category_8,category_8,0.78,0,3,0.55,1,24,F,budget,
15963,1,0,2024-01-23,discount_10,category_8,3.46,16.81,email,1,18.7,19,28,470.7600000000001,16.81,33,16,4,18.8,category_8,category_8,0.41,0,3,0.56,1,65,M,budget,
15963,1,2,2024-05-20,free_delivery,category_8,3.9,16.81,web,1,16.02,19,28,470.7600000000001,16.81,33,4,7,5.1,category_8,category_8,0.52,0,3,0.33,1,48,F,budget,
15963,1,1,2024-03-21,discount_20,category_8,4.17,16.81,web,1,21.13,19,28,470.7600000000001,16.81,49,56,0,19.0,category_8,category_8,0.81,1,3,0.2,0,49,M,budget,
15963,1,2,2024-05-11,free_delivery,category_8,2.69,16.81,email,1,16.45,19,28,470.7600000000001,16.81,30,25,7,22.3,category_8,category_8,0.69,0,3,0.03,0,42,F,budget,
18045,1,1,2024-05-21,discount_20,category_8,0.73,4.03,app,0,0.0,44,47,189.39999999999995,4.03,65,35,1,7.3,category_8,category_8,0.72,0,3,0.27,1,26,F,budget,
18045,1,1,2024-01-20,discount_20,category_8,1.2,4.03,email,0,0.0,44,47,189.39999999999995,4.03,80,7,3,20.1,category_8,category_8,0.85,0,3,0.57,1,64,M,budget,
18045,1,0,2024-05-03,discount_10,category_8,1.18,4.03,app,0,0.0,44,47,189.39999999999995,4.03,53,8,2,21.5,category_8,category_8,0.77,1,3,0.83,1,26,F,budget,
18045,0,1,2024-01-13,discount_20,category_8,0.62,4.03,web,0,0.0,44,47,189.39999999999995,4.03,62,16,1,10.5,category_8,category_8,0.63,0,3,0.8,1,46,F,budget,
18045,1,1,2024-01-03,discount_20,category_8,0.89,4.03,web,0,0.0,44,47,189.39999999999995,4.03,84,55,9,19.2,category_8,category_8,0.94,1,3,0.77,1,46,M,budget,
13182,1,0,2024-06-23,discount_10,category_1,1.29,11.02,web,0,0.0,44,11,121.18,11.02,19,7,9,6.9,category_1,category_1,0.53,0,3,0.17,1,68,M,budget,
13182,1,1,2024-05-10,discount_20,category_1,0.97,11.02,email,0,0.0,44,11,121.18,11.02,23,4,1,18.0,category_1,category_3,0.59,0,3,0.68,1,62,F,budget,
13182,1,0,2024-05-08,discount_10,category_1,2.67,11.02,app,0,0.0,44,11,121.18,11.02,44,9,9,15.2,category_1,category_6,0.77,1,3,0.23,1,47,M,budget,
15158,1,1,2024-03-30,discount_20,category_8,9.12,57.34,email,0,0.0,44,7,401.4000000000001,57.34,43,49,5,22.0,category_8,category_6,0.53,0,3,0.33,1,64,F,budget,
15158,1,2,2024-05-31,free_delivery,category_8,5.41,57.34,email,0,0.0,44,7,401.4000000000001,57.34,12,59,2,14.0,category_8,category_8,0.61,0,3,0.74,1,66,F,budget,
15158,1,1,2024-02-04,discount_20,category_8,13.75,57.34,email,0,0.0,44,7,401.4000000000001,57.34,44,54,7,13.6,category_8,category_8,0.78,0,3,0.3,1,42,F,budget,
13028,1,0,2024-01-14,discount_10,category_3,4.1,14.7,email,0,0.0,22,45,661.3200000000002,14.7,48,13,3,23.7,category_3,category_3,0.59,0,3,0.63,0,35,M,budget,
13028,1,2,2024-05-20,free_delivery,category_3,4.16,14.7,email,0,0.0,22,45,661.3200000000002,14.7,49,26,3,23.7,category_3,category_3,0.43,0,3,0.68,1,60,F,budget,
13028,1,0,2024-06-23,discount_10,category_3,2.93,14.7,web,1,10.56,22,45,661.3200000000002,14.7,50,26,1,5.7,category_3,category_3,0.71,0,3,0.97,1,55,M,budget,
13978,1,1,2024-02-19,discount_20,category_0,2.23,13.12,email,0,0.0,14,15,196.79,13.12,27,4,3,14.7,category_0,category_4,0.82,0,3,0.16,0,32,F,budget,
13978,1,1,2024-03-18,discount_20,category_0,1.12,13.12,email,1,12.97,14,15,196.79,13.12,38,14,1,8.2,category_0,category_5,0.81,0,3,0.18,1,47,M,budget,
16056,0,1,2024-06-02,discount_20,category_3,2.43,9.78,app,0,0.0,44,68,664.8499999999999,9.78,95,27,3,10.5,category_3,category_3,0.74,1,3,0.46,1,20,M,budget,
16056,1,0,2024-01-03,discount_10,category_3,2.8,9.78,email,0,0.0,44,68,664.8499999999999,9.78,80,4,7,18.3,category_3,category_3,0.82,0,3,0.53,0,61,F,budget,
16056,1,1,2024-06-27,discount_20,category_3,2.66,9.78,web,0,0.0,44,68,664.8499999999999,9.78,85,21,8,7.6,category_3,category_3,0.51,1,3,0.39,1,40,F,budget,
16056,1,1,2024-02-09,discount_20,category_3,2.33,9.78,email,0,0.0,44,68,664.8499999999999,9.78,74,11,3,5.2,category_3,category_3,0.8,0,3,0.64,1,20,F,budget,
12812,1,1,2024-06-12,discount_20,category_8,0.78,15.31,app,0,0.0,44,15,229.64,15.31,18,41,3,19.5,category_8,category_8,0.43,1,3,0.6,1,55,F,budget,
12812,0,0,2024-02-20,discount_10,category_8,2.33,15.31,web,0,0.0,44,15,229.64,15.31,45,7,6,17.8,category_8,category_0,0.81,1,3,0.66,1,44,M,budget,
16071,1,0,2024-01-01,discount_10,category_0,2.37,15.54,email,0,0.0,44,21,326.24,15.54,44,58,0,23.1,category_0,category_1,0.43,0,3,0.9,1,69,F,budget,
16071,1,2,2024-04-13,free_delivery,category_0,4.25,15.54,app,0,0.0,44,21,326.24,15.54,42,0,6,15.8,category_0,category_0,0.82,1,3,0.15,1,32,F,budget,
14539,1,0,2024-06-09,discount_10,category_2,1.12,16.8,app,1,19.78,15,32,537.48,16.8,52,34,8,23.9,category_2,category_2,0.89,1,3,0.82,1,56,M,budget,
14539,0,2,2024-05-14,free_delivery,category_2,3.07,16.8,web,0,0.0,15,32,537.48,16.8,57,59,3,17.2,category_2,category_2,0.86,0,3,0.6,0,67,M,budget,
14539,0,0,2024-04-26,discount_10,category_2,1.41,16.8,app,0,0.0,15,32,537.48,16.8,61,15,1,12.7,category_2,category_2,0.59,1,3,0.88,1,61,F,budget,
14550,1,2,2024-04-25,free_delivery,category_1,3.44,15.95,web,0,0.0,10,48,765.62,15.95,82,54,3,17.2,category_1,category_1,0.94,1,3,0.02,1,37,F,budget,
14550,0,2,2024-02-21,free_delivery,category_1,3.96,15.95,app,0,0.0,10,48,765.62,15.95,70,29,1,20.0,category_1,category_1,0.69,0,3,0.83,1,68,M,budget,
17712,0,2,2024-04-29,free_delivery,category_1,3.8,18.03,email,0,0.0,44,29,522.91,18.03,68,42,9,12.0,category_1,category_4,0.61,0,3,0.21,1,46,M,budget,
17712,0,2,2024-05-18,free_delivery,category_1,4.48,18.03,app,0,0.0,44,29,522.91,18.03,58,40,6,12.5,category_1,category_1,0.72,0,3,0.95,1,55,M,budget,
17712,1,2,2024-06-03,free_delivery,category_1,3.64,18.03,web,1,19.62,44,29,522.91,18.03,47,9,5,17.6,category_1,category_1,0.57,1,3,0.32,1,18,M,budget,
14102,1,0,2024-05-21,discount_10,category_8,1.68,17.22,app,1,22.04,4,79,1360.28,17.22,110,33,1,14.1,category_8,category_6,0.5,0,3,0.72,1,62,F,budget,
14102,1,1,2024-03-26,discount_20,category_8,2.51,17.22,email,0,0.0,4,79,1360.28,17.22,97,51,5,15.5,category_8,category_8,0.49,0,3,0.81,0,44,M,budget,
14102,1,2,2024-02-15,free_delivery,category_8,4.98,17.22,app,0,0.0,4,79,1360.28,17.22,100,10,8,24.6,category_8,category_8,0.49,0,3,0.92,1,23,M,budget,
14598,0,2,2024-03-16,free_delivery,category_4,0.54,4.44,email,0,0.0,43,50,221.97,4.44,53,19,7,5.9,category_4,category_4,0.53,0,3,0.2,1,60,M,budget,
14598,1,0,2024-01-10,discount_10,category_4,0.29,4.44,email,1,5.35,43,50,221.97,4.44,61,42,8,18.0,category_4,category_4,0.89,0,3,0.62,1,45,F,budget,
14598,0,0,2024-05-31,discount_10,category_4,0.65,4.44,app,0,0.0,43,50,221.97,4.44,64,6,4,23.5,category_4,category_4,0.62,1,3,0.04,1,61,F,budget,
14598,1,1,2024-03-01,discount_20,category_4,0.63,4.44,web,0,0.0,43,50,221.97,4.44,64,20,9,9.7,category_4,category_4,0.4,0,3,0.06,1,44,F,budget,
14598,1,0,2024-01-18,discount_10,category_4,0.74,4.44,email,0,0.0,43,50,221.97,4.44,59,59,1,9.2,category_4,category_0,0.57,0,3,0.41,1,19,F,budget,
15320,0,2,2024-03-26,free_delivery,category_0,1.41,7.42,web,0,0.0,43,36,267.13,7.42,54,10,4,12.3,category_0,category_0,0.95,1,3,0.69,1,48,F,budget,
15320,1,1,2024-05-16,discount_20,category_0,2.21,7.42,app,0,0.0,43,36,267.13,7.42,43,36,9,6.5,category_0,category_0,0.8,1,3,0.65,1,52,M,budget,
15320,1,0,2024-05-24,discount_10,category_0,1.77,7.42,app,0,0.0,43,36,267.13,7.42,66,22,2,16.2,category_0,category_1,0.68,1,3,0.47,1,24,F,budget,
15320,1,2,2024-05-07,free_delivery,category_0,0.44,7.42,app,0,0.0,43,36,267.13,7.42,44,43,3,17.9,category_0,category_0,0.47,1,3,0.6,1,54,F,budget,
15320,1,0,2024-04-13,discount_10,category_0,1.69,7.42,app,0,0.0,43,36,267.13,7.42,64,30,6,21.4,category_0,category_2,0.65,1,3,0.62,1,36,F,budget,
16415,1,0,2024-05-20,discount_10,category_0,1.0,3.9,email,0,0.0,43,54,210.35,3.9,60,17,1,6.3,category_0,category_0,0.75,0,3,0.84,1,63,M,budget,
16415,1,2,2024-06-26,free_delivery,category_0,1.07,3.9,web,0,0.0,43,54,210.35,3.9,61,23,5,13.7,category_0,category_0,0.91,0,3,0.89,0,62,M,budget,
16415,1,1,2024-04-10,discount_20,category_0,0.61,3.9,email,0,0.0,43,54,210.35,3.9,70,21,0,20.7,category_0,category_0,0.67,0,3,0.38,1,64,F,budget,
16415,1,0,2024-01-06,discount_10,category_0,0.5,3.9,web,1,3.96,43,54,210.35,3.9,68,36,9,20.4,category_0,category_0,0.7,1,3,0.07,1,28,F,budget,
16415,0,1,2024-03-25,discount_20,category_0,1.01,3.9,web,0,0.0,43,54,210.35,3.9,69,46,2,6.5,category_0,category_0,0.71,0,3,0.24,0,33,F,budget,
12448,1,2,2024-02-20,free_delivery,category_8,4.99,20.43,web,0,0.0,43,22,449.4500000000001,20.43,28,43,6,5.2,category_8,category_8,0.92,1,3,0.1,0,25,F,budget,
12448,1,1,2024-02-05,discount_20,category_8,3.76,20.43,email,0,0.0,43,22,449.4500000000001,20.43,40,0,4,20.7,category_8,category_8,0.59,0,3,0.79,0,41,M,budget,
12448,0,1,2024-03-11,discount_20,category_8,1.62,20.43,app,0,0.0,43,22,449.4500000000001,20.43,59,49,7,7.8,category_8,category_0,0.87,1,3,0.06,1,46,M,budget,
12448,1,1,2024-04-09,discount_20,category_8,4.35,20.43,email,0,0.0,43,22,449.4500000000001,20.43,46,5,6,16.6,category_8,category_8,0.64,0,3,0.47,1,40,M,budget,
12448,1,0,2024-01-25,discount_10,category_8,1.36,20.43,email,1,16.83,43,22,449.4500000000001,20.43,33,37,6,6.9,category_8,category_8,0.81,0,3,0.54,0,32,M,budget,
12827,1,1,2024-05-18,discount_20,category_0,1.29,17.21,app,0,0.0,5,25,430.15,17.21,56,28,0,10.9,category_0,category_0,0.67,1,3,0.83,1,21,M,budget,
12827,0,0,2024-02-13,discount_10,category_0,2.28,17.21,app,0,0.0,5,25,430.15,17.21,34,42,0,8.2,category_0,category_0,0.7,0,3,0.7,1,57,F,budget,
12827,1,2,2024-01-14,free_delivery,category_0,2.46,17.21,app,0,0.0,5,25,430.15,17.21,48,56,5,19.7,category_0,category_0,0.58,0,3,0.6,1,21,F,budget,
12827,1,0,2024-01-29,discount_10,category_0,2.85,17.21,app,0,0.0,5,25,430.15,17.21,28,10,7,18.5,category_0,category_0,0.63,1,3,0.58,1,44,F,budget,
16345,1,0,2024-03-14,discount_10,category_0,2.04,15.14,web,1,10.63,43,38,575.4100000000001,15.14,74,15,2,7.7,category_0,category_0,0.69,0,3,0.47,0,32,F,budget,
